condition,step,hypothesis,expected_action,excess_cm,base,belief
reset_boundary/s40_on,284,ac,move_to(?target=ac_switch_0),1523.0,9.164185,0.001
reset_boundary/s40_on,284,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,285,ac,move_to(?target=ac_switch_0),1524.7,9.164186,0.001
reset_boundary/s40_on,285,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,286,ac,move_to(?target=ac_switch_0),1526.5,9.164187,0.001
reset_boundary/s40_on,286,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,287,ac,move_to(?target=ac_switch_0),1528.4,9.164187,0.001
reset_boundary/s40_on,287,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,288,ac,move_to(?target=ac_switch_0),1530.4,9.164188,0.001
reset_boundary/s40_on,288,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,289,ac,move_to(?target=ac_switch_0),1532.5,9.164189,0.001
reset_boundary/s40_on,289,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,290,ac,move_to(?target=ac_switch_0),1534.8,9.16419,0.001
reset_boundary/s40_on,290,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,291,ac,move_to(?target=ac_switch_0),1537.2,9.164191,0.001
reset_boundary/s40_on,291,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,292,ac,move_to(?target=ac_switch_0),1539.8,9.164191,0.001
reset_boundary/s40_on,292,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,293,ac,move_to(?target=ac_switch_0),1542.6,9.164192,0.001
reset_boundary/s40_on,293,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,294,ac,move_to(?target=ac_switch_0),1545.6,9.164193,0.001
reset_boundary/s40_on,294,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,295,ac,move_to(?target=ac_switch_0),1548.8,9.164194,0.001
reset_boundary/s40_on,295,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,296,ac,move_to(?target=ac_switch_0),1552.3,9.164195,0.001
reset_boundary/s40_on,296,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,297,ac,move_to(?target=ac_switch_0),1556.0,9.164197,0.001
reset_boundary/s40_on,297,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,298,ac,move_to(?target=ac_switch_0),1560.1,9.164198,0.001
reset_boundary/s40_on,298,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,299,ac,move_to(?target=ac_switch_0),1564.5,9.164199,0.001
reset_boundary/s40_on,299,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,300,ac,move_to(?target=ac_switch_0),1569.3,9.1642,0.001
reset_boundary/s40_on,300,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,301,ac,move_to(?target=ac_switch_0),1574.5,9.164202,0.001
reset_boundary/s40_on,301,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,302,ac,move_to(?target=ac_switch_0),1580.2,9.164203,0.001
reset_boundary/s40_on,302,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,303,ac,move_to(?target=ac_switch_0),1586.4,9.164204,0.001
reset_boundary/s40_on,303,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,304,ac,move_to(?target=ac_switch_0),1593.3,9.164206,0.001
reset_boundary/s40_on,304,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,305,ac,move_to(?target=ac_switch_0),1600.8,9.164207,0.001
reset_boundary/s40_on,305,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,306,ac,move_to(?target=ac_switch_0),1609.0,9.164209,0.001
reset_boundary/s40_on,306,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,307,ac,move_to(?target=ac_switch_0),1618.1,9.16421,0.001
reset_boundary/s40_on,307,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,308,ac,move_to(?target=ac_switch_0),1628.1,9.164212,0.001
reset_boundary/s40_on,308,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,309,ac,move_to(?target=ac_switch_0),1639.0,9.164213,0.001
reset_boundary/s40_on,309,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,310,ac,move_to(?target=ac_switch_0),1651.1,9.164215,0.001
reset_boundary/s40_on,310,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,311,ac,move_to(?target=ac_switch_0),1664.4,9.164216,0.001
reset_boundary/s40_on,311,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,312,ac,move_to(?target=ac_switch_0),1679.0,9.164217,0.001
reset_boundary/s40_on,312,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,313,ac,move_to(?target=ac_switch_0),1694.9,9.164219,0.001
reset_boundary/s40_on,313,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,314,ac,move_to(?target=ac_switch_0),1712.2,9.16422,0.001
reset_boundary/s40_on,314,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,315,ac,move_to(?target=ac_switch_0),1731.0,9.164221,0.001
reset_boundary/s40_on,315,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,316,ac,move_to(?target=ac_switch_0),1751.3,9.164222,0.001
reset_boundary/s40_on,316,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,317,ac,move_to(?target=ac_switch_0),1773.1,9.164223,0.001
reset_boundary/s40_on,317,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,318,ac,move_to(?target=ac_switch_0),1796.3,9.164223,0.001
reset_boundary/s40_on,318,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,319,ac,move_to(?target=ac_switch_0),1820.9,9.164224,0.001
reset_boundary/s40_on,319,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,320,ac,move_to(?target=ac_switch_0),1846.8,9.164224,0.001
reset_boundary/s40_on,320,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,321,ac,move_to(?target=ac_switch_0),1873.9,9.164225,0.001
reset_boundary/s40_on,321,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,322,ac,move_to(?target=ac_switch_0),1902.3,9.164225,0.001
reset_boundary/s40_on,322,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,323,ac,move_to(?target=ac_switch_0),1931.7,9.164225,0.001
reset_boundary/s40_on,323,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,324,ac,move_to(?target=ac_switch_0),1962.0,9.164225,0.001
reset_boundary/s40_on,324,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,325,ac,move_to(?target=ac_switch_0),1993.3,9.164226,0.001
reset_boundary/s40_on,325,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,326,ac,move_to(?target=ac_switch_0),2025.3,9.164226,0.001
reset_boundary/s40_on,326,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,327,ac,move_to(?target=ac_switch_0),2058.1,9.164226,0.001
reset_boundary/s40_on,327,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,328,ac,move_to(?target=ac_switch_0),2091.5,9.164226,0.001
reset_boundary/s40_on,328,d(item_6),move_to(?target=kitting_table_0),0.0,0.083577,0.0831
reset_boundary/s40_on,329,ac,move_to(?target=ac_switch_0),2125.5,9.164226,0.001
reset_boundary/s40_on,329,d(item_6),"place(?item=item_6,?target=kitting_table_0)",,0.083577,0.0831
reset_boundary/s40_on,330,ac,move_to(?target=ac_switch_0),2125.5,9.164226,0.001
reset_boundary/s40_on,330,d(item_6),"place(?item=item_6,?target=kitting_table_0)",,0.083577,0.0831
reset_boundary/s40_on,331,ac,move_to(?target=ac_switch_0),0.0,0.5,0.9036
reset_boundary/s40_on,332,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,333,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,334,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,335,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,336,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,337,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,338,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,339,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,340,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,341,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,342,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,343,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,344,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,345,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,346,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,347,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,348,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,349,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,350,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,351,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,352,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,353,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,354,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,355,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,356,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,357,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,358,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,359,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,360,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,361,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,362,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,363,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,364,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,365,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,366,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,367,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,368,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,369,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,370,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,371,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,372,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,373,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,374,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,375,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,376,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,377,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
reset_boundary/s40_on,378,ac,move_to(?target=ac_switch_0),0.0,0.909091,0.9036
costdif2/s40_off,0,ac,move_to(?target=ac_switch_0),37.5,0.143211,0.1307
costdif2/s40_off,0,coffee,move_to(?target=coffee_machine_0),7.4,0.143211,0.1522
costdif2/s40_off,0,d(item_3),move_to(?target=item_3),0.0,0.143211,0.1575
costdif2/s40_off,0,d(item_4),move_to(?target=item_4),30.8,0.143211,0.1355
costdif2/s40_off,0,d(item_5),move_to(?target=item_5),24.3,0.143211,0.1401
costdif2/s40_off,0,d(item_6),move_to(?target=item_6),27.3,0.143211,0.138
costdif2/s40_off,0,d(item_7),move_to(?target=item_7),36.2,0.143211,0.1317
costdif2/s40_off,1,ac,move_to(?target=ac_switch_0),75.3,0.145827,0.1203
costdif2/s40_off,1,coffee,move_to(?target=coffee_machine_0),15.1,0.145827,0.1639
costdif2/s40_off,1,d(item_3),move_to(?target=item_3),0.0,0.145827,0.1746
costdif2/s40_off,1,d(item_4),move_to(?target=item_4),62.0,0.145827,0.1299
costdif2/s40_off,1,d(item_5),move_to(?target=item_5),49.0,0.145827,0.1393
costdif2/s40_off,1,d(item_6),move_to(?target=item_6),54.8,0.145827,0.135
costdif2/s40_off,1,d(item_7),move_to(?target=item_7),72.5,0.145827,0.1223
costdif2/s40_off,2,ac,move_to(?target=ac_switch_0),113.4,0.14869,0.1099
costdif2/s40_off,2,coffee,move_to(?target=coffee_machine_0),23.1,0.14869,0.1758
costdif2/s40_off,2,d(item_3),move_to(?target=item_3),0.0,0.14869,0.192
costdif2/s40_off,2,d(item_4),move_to(?target=item_4),93.4,0.14869,0.1241
costdif2/s40_off,2,d(item_5),move_to(?target=item_5),73.9,0.14869,0.1384
costdif2/s40_off,2,d(item_6),move_to(?target=item_6),82.7,0.14869,0.1319
costdif2/s40_off,2,d(item_7),move_to(?target=item_7),109.0,0.14869,0.113
costdif2/s40_off,3,ac,move_to(?target=ac_switch_0),151.6,0.151796,0.0997
costdif2/s40_off,3,coffee,move_to(?target=coffee_machine_0),31.4,0.151796,0.188
costdif2/s40_off,3,d(item_3),move_to(?target=item_3),0.0,0.151796,0.2095
costdif2/s40_off,3,d(item_4),move_to(?target=item_4),125.2,0.151796,0.1181
costdif2/s40_off,3,d(item_5),move_to(?target=item_5),99.1,0.151796,0.1373
costdif2/s40_off,3,d(item_6),move_to(?target=item_6),110.9,0.151796,0.1286
costdif2/s40_off,3,d(item_7),move_to(?target=item_7),145.6,0.151796,0.1037
costdif2/s40_off,4,ac,move_to(?target=ac_switch_0),190.0,0.15513,0.0897
costdif2/s40_off,4,coffee,move_to(?target=coffee_machine_0),40.1,0.15513,0.2002
costdif2/s40_off,4,d(item_3),move_to(?target=item_3),0.0,0.15513,0.2268
costdif2/s40_off,4,d(item_4),move_to(?target=item_4),157.2,0.15513,0.1119
costdif2/s40_off,4,d(item_5),move_to(?target=item_5),124.6,0.15513,0.1361
costdif2/s40_off,4,d(item_6),move_to(?target=item_6),139.3,0.15513,0.125
costdif2/s40_off,4,d(item_7),move_to(?target=item_7),182.3,0.15513,0.0947
costdif2/s40_off,5,ac,move_to(?target=ac_switch_0),228.6,0.158675,0.0801
costdif2/s40_off,5,coffee,move_to(?target=coffee_machine_0),49.2,0.158675,0.2126
costdif2/s40_off,5,d(item_3),move_to(?target=item_3),0.0,0.158675,0.2439
costdif2/s40_off,5,d(item_4),move_to(?target=item_4),189.5,0.158675,0.1056
costdif2/s40_off,5,d(item_5),move_to(?target=item_5),150.4,0.158675,0.1347
costdif2/s40_off,5,d(item_6),move_to(?target=item_6),168.1,0.158675,0.1213
costdif2/s40_off,5,d(item_7),move_to(?target=item_7),219.2,0.158675,0.0859
costdif2/s40_off,6,ac,move_to(?target=ac_switch_0),267.2,0.162407,0.0711
costdif2/s40_off,6,coffee,move_to(?target=coffee_machine_0),58.6,0.162407,0.2251
costdif2/s40_off,6,d(item_3),move_to(?target=item_3),0.0,0.162407,0.2606
costdif2/s40_off,6,d(item_4),move_to(?target=item_4),222.1,0.162407,0.0992
costdif2/s40_off,6,d(item_5),move_to(?target=item_5),176.5,0.162407,0.1331
costdif2/s40_off,6,d(item_6),move_to(?target=item_6),197.1,0.162407,0.1173
costdif2/s40_off,6,d(item_7),move_to(?target=item_7),256.2,0.162407,0.0774
costdif2/s40_off,7,ac,move_to(?target=ac_switch_0),306.0,0.166298,0.0627
costdif2/s40_off,7,coffee,move_to(?target=coffee_machine_0),68.5,0.166298,0.2375
costdif2/s40_off,7,d(item_3),move_to(?target=item_3),0.0,0.166298,0.2767
costdif2/s40_off,7,d(item_4),move_to(?target=item_4),255.0,0.166298,0.0928
costdif2/s40_off,7,d(item_5),move_to(?target=item_5),202.8,0.166298,0.1312
costdif2/s40_off,7,d(item_6),move_to(?target=item_6),226.4,0.166298,0.113
costdif2/s40_off,7,d(item_7),move_to(?target=item_7),293.3,0.166298,0.0694
costdif2/s40_off,8,ac,move_to(?target=ac_switch_0),344.9,0.170319,0.0549
costdif2/s40_off,8,coffee,move_to(?target=coffee_machine_0),78.7,0.170319,0.2499
costdif2/s40_off,8,d(item_3),move_to(?target=item_3),0.0,0.170319,0.2923
costdif2/s40_off,8,d(item_4),move_to(?target=item_4),288.1,0.170319,0.0863
costdif2/s40_off,8,d(item_5),move_to(?target=item_5),229.4,0.170319,0.1291
costdif2/s40_off,8,d(item_6),move_to(?target=item_6),256.0,0.170319,0.1086
costdif2/s40_off,8,d(item_7),move_to(?target=item_7),330.5,0.170319,0.0619
costdif2/s40_off,9,ac,move_to(?target=ac_switch_0),383.9,0.174438,0.0478
costdif2/s40_off,9,coffee,move_to(?target=coffee_machine_0),89.4,0.174438,0.2621
costdif2/s40_off,9,d(item_3),move_to(?target=item_3),0.0,0.174438,0.3073
costdif2/s40_off,9,d(item_4),move_to(?target=item_4),321.4,0.174438,0.0799
costdif2/s40_off,9,d(item_5),move_to(?target=item_5),256.3,0.174438,0.1266
costdif2/s40_off,9,d(item_6),move_to(?target=item_6),285.8,0.174438,0.1039
costdif2/s40_off,9,d(item_7),move_to(?target=item_7),367.8,0.174438,0.0549
costdif2/s40_off,10,ac,move_to(?target=ac_switch_0),423.0,0.178626,0.0415
costdif2/s40_off,10,coffee,move_to(?target=coffee_machine_0),100.6,0.178626,0.2742
costdif2/s40_off,10,d(item_3),move_to(?target=item_3),0.0,0.178626,0.3216
costdif2/s40_off,10,d(item_4),move_to(?target=item_4),354.9,0.178626,0.0736
costdif2/s40_off,10,d(item_5),move_to(?target=item_5),283.4,0.178626,0.1238
costdif2/s40_off,10,d(item_6),move_to(?target=item_6),315.9,0.178626,0.099
costdif2/s40_off,10,d(item_7),move_to(?target=item_7),405.2,0.178626,0.0485
costdif2/s40_off,11,ac,move_to(?target=ac_switch_0),462.1,0.18285,0.0358
costdif2/s40_off,11,coffee,move_to(?target=coffee_machine_0),112.2,0.18285,0.286
costdif2/s40_off,11,d(item_3),move_to(?target=item_3),0.0,0.18285,0.3353
costdif2/s40_off,11,d(item_4),move_to(?target=item_4),388.7,0.18285,0.0674
costdif2/s40_off,11,d(item_5),move_to(?target=item_5),310.8,0.18285,0.1207
costdif2/s40_off,11,d(item_6),move_to(?target=item_6),346.2,0.18285,0.094
costdif2/s40_off,11,d(item_7),move_to(?target=item_7),442.7,0.18285,0.0426
costdif2/s40_off,12,ac,move_to(?target=ac_switch_0),501.3,0.187082,0.0307
costdif2/s40_off,12,coffee,move_to(?target=coffee_machine_0),124.3,0.187082,0.2976
costdif2/s40_off,12,d(item_3),move_to(?target=item_3),0.0,0.187082,0.3483
costdif2/s40_off,12,d(item_4),move_to(?target=item_4),422.7,0.187082,0.0615
costdif2/s40_off,12,d(item_5),move_to(?target=item_5),338.5,0.187082,0.1172
costdif2/s40_off,12,d(item_6),move_to(?target=item_6),376.8,0.187082,0.0888
costdif2/s40_off,12,d(item_7),move_to(?target=item_7),480.3,0.187082,0.0372
costdif2/s40_off,13,ac,move_to(?target=ac_switch_0),540.6,0.191296,0.0263
costdif2/s40_off,13,coffee,move_to(?target=coffee_machine_0),136.9,0.191296,0.3088
costdif2/s40_off,13,d(item_3),move_to(?target=item_3),0.0,0.191296,0.3607
costdif2/s40_off,13,d(item_4),move_to(?target=item_4),456.9,0.191296,0.0558
costdif2/s40_off,13,d(item_5),move_to(?target=item_5),366.4,0.191296,0.1134
costdif2/s40_off,13,d(item_6),move_to(?target=item_6),407.6,0.191296,0.0835
costdif2/s40_off,13,d(item_7),move_to(?target=item_7),517.9,0.191296,0.0324
costdif2/s40_off,14,ac,move_to(?target=ac_switch_0),579.9,0.195465,0.0224
costdif2/s40_off,14,coffee,move_to(?target=coffee_machine_0),150.1,0.195465,0.3196
costdif2/s40_off,14,d(item_3),move_to(?target=item_3),0.0,0.195465,0.3724
costdif2/s40_off,14,d(item_4),move_to(?target=item_4),491.2,0.195465,0.0503
costdif2/s40_off,14,d(item_5),move_to(?target=item_5),394.6,0.195465,0.1094
costdif2/s40_off,14,d(item_6),move_to(?target=item_6),438.6,0.195465,0.0782
costdif2/s40_off,14,d(item_7),move_to(?target=item_7),555.7,0.195465,0.0281
costdif2/s40_off,15,ac,move_to(?target=ac_switch_0),619.3,0.199569,0.0191
costdif2/s40_off,15,coffee,move_to(?target=coffee_machine_0),163.7,0.199569,0.33
costdif2/s40_off,15,d(item_3),move_to(?target=item_3),0.0,0.199569,0.3835
costdif2/s40_off,15,d(item_4),move_to(?target=item_4),525.8,0.199569,0.0452
costdif2/s40_off,15,d(item_5),move_to(?target=item_5),423.0,0.199569,0.105
costdif2/s40_off,15,d(item_6),move_to(?target=item_6),469.8,0.199569,0.0729
costdif2/s40_off,15,d(item_7),move_to(?target=item_7),593.5,0.199569,0.0243
costdif2/s40_off,16,ac,move_to(?target=ac_switch_0),658.6,0.203587,0.0162
costdif2/s40_off,16,coffee,move_to(?target=coffee_machine_0),178.0,0.203587,0.3399
costdif2/s40_off,16,d(item_3),move_to(?target=item_3),0.0,0.203587,0.394
costdif2/s40_off,16,d(item_4),move_to(?target=item_4),560.5,0.203587,0.0404
costdif2/s40_off,16,d(item_5),move_to(?target=item_5),451.6,0.203587,0.1005
costdif2/s40_off,16,d(item_6),move_to(?target=item_6),501.3,0.203587,0.0677
costdif2/s40_off,16,d(item_7),move_to(?target=item_7),631.4,0.203587,0.021
costdif2/s40_off,17,ac,move_to(?target=ac_switch_0),698.1,0.207503,0.0137
costdif2/s40_off,17,coffee,move_to(?target=coffee_machine_0),192.7,0.207503,0.3494
costdif2/s40_off,17,d(item_3),move_to(?target=item_3),0.0,0.207503,0.404
costdif2/s40_off,17,d(item_4),move_to(?target=item_4),595.4,0.207503,0.036
costdif2/s40_off,17,d(item_5),move_to(?target=item_5),480.5,0.207503,0.0957
costdif2/s40_off,17,d(item_6),move_to(?target=item_6),533.0,0.207503,0.0625
costdif2/s40_off,17,d(item_7),move_to(?target=item_7),669.4,0.207503,0.018
costdif2/s40_off,18,ac,move_to(?target=ac_switch_0),737.5,0.211302,0.0115
costdif2/s40_off,18,coffee,move_to(?target=coffee_machine_0),208.1,0.211302,0.3584
costdif2/s40_off,18,d(item_3),move_to(?target=item_3),0.0,0.211302,0.4134
costdif2/s40_off,18,d(item_4),move_to(?target=item_4),630.4,0.211302,0.0319
costdif2/s40_off,18,d(item_5),move_to(?target=item_5),509.6,0.211302,0.0908
costdif2/s40_off,18,d(item_6),move_to(?target=item_6),564.9,0.211302,0.0575
costdif2/s40_off,18,d(item_7),move_to(?target=item_7),707.4,0.211302,0.0154
costdif2/s40_off,19,ac,move_to(?target=ac_switch_0),777.0,0.214973,0.0097
costdif2/s40_off,19,coffee,move_to(?target=coffee_machine_0),224.1,0.214973,0.3668
costdif2/s40_off,19,d(item_3),move_to(?target=item_3),0.0,0.214973,0.4222
costdif2/s40_off,19,d(item_4),move_to(?target=item_4),665.7,0.214973,0.0282
costdif2/s40_off,19,d(item_5),move_to(?target=item_5),538.9,0.214973,0.0858
costdif2/s40_off,19,d(item_6),move_to(?target=item_6),597.0,0.214973,0.0526
costdif2/s40_off,19,d(item_7),move_to(?target=item_7),745.5,0.214973,0.0132
costdif2/s40_off,20,ac,move_to(?target=ac_switch_0),816.6,0.218509,0.0081
costdif2/s40_off,20,coffee,move_to(?target=coffee_machine_0),240.7,0.218509,0.3747
costdif2/s40_off,20,d(item_3),move_to(?target=item_3),0.0,0.218509,0.4306
costdif2/s40_off,20,d(item_4),move_to(?target=item_4),701.0,0.218509,0.0248
costdif2/s40_off,20,d(item_5),move_to(?target=item_5),568.4,0.218509,0.0808
costdif2/s40_off,20,d(item_6),move_to(?target=item_6),629.2,0.218509,0.048
costdif2/s40_off,20,d(item_7),move_to(?target=item_7),783.6,0.218509,0.0112
costdif2/s40_off,21,ac,move_to(?target=ac_switch_0),856.1,0.221904,0.0068
costdif2/s40_off,21,coffee,move_to(?target=coffee_machine_0),257.9,0.221904,0.382
costdif2/s40_off,21,d(item_3),move_to(?target=item_3),0.0,0.221904,0.4384
costdif2/s40_off,21,d(item_4),move_to(?target=item_4),736.5,0.221904,0.0218
costdif2/s40_off,21,d(item_5),move_to(?target=item_5),598.2,0.221904,0.0757
costdif2/s40_off,21,d(item_6),move_to(?target=item_6),661.7,0.221904,0.0436
costdif2/s40_off,21,d(item_7),move_to(?target=item_7),821.8,0.221904,0.0095
costdif2/s40_off,22,ac,move_to(?target=ac_switch_0),895.7,0.225156,0.0057
costdif2/s40_off,22,coffee,move_to(?target=coffee_machine_0),275.7,0.225156,0.3888
costdif2/s40_off,22,d(item_3),move_to(?target=item_3),0.0,0.225156,0.4458
costdif2/s40_off,22,d(item_4),move_to(?target=item_4),772.2,0.225156,0.019
costdif2/s40_off,22,d(item_5),move_to(?target=item_5),628.1,0.225156,0.0707
costdif2/s40_off,22,d(item_6),move_to(?target=item_6),694.4,0.225156,0.0394
costdif2/s40_off,22,d(item_7),move_to(?target=item_7),860.1,0.225156,0.0081
costdif2/s40_off,23,ac,move_to(?target=ac_switch_0),935.3,0.228265,0.0048
costdif2/s40_off,23,coffee,move_to(?target=coffee_machine_0),294.2,0.228265,0.3949
costdif2/s40_off,23,d(item_3),move_to(?target=item_3),0.0,0.228265,0.4528
costdif2/s40_off,23,d(item_4),move_to(?target=item_4),807.9,0.228265,0.0166
costdif2/s40_off,23,d(item_5),move_to(?target=item_5),658.3,0.228265,0.0657
costdif2/s40_off,23,d(item_6),move_to(?target=item_6),727.2,0.228265,0.0355
