t,d_item_4,robot_phase_item_4,d_item_6,robot_phase_item_6,d_item_7,robot_phase_item_7,human_phase
35,391.67676930123685,approach_shelf,413.44072818563546,approach_shelf,384.84284959934797,approach_shelf,approach_shelf
36,390.35498980146866,approach_shelf,412.73962580170917,approach_shelf,383.3556654363531,approach_shelf,approach_shelf
37,389.03334882845076,approach_shelf,412.03858628558146,approach_shelf,381.87052196702007,approach_shelf,approach_shelf
38,387.7118477988224,approach_shelf,411.33760995868795,approach_shelf,380.38744309373857,approach_shelf,approach_shelf
39,386.39048814845256,approach_shelf,410.6366971446295,approach_shelf,378.906453059634,approach_shelf,approach_shelf
40,385.0692713327637,approach_shelf,409.93584816919105,approach_shelf,377.4275764539278,approach_shelf,approach_shelf
41,383.7481988270636,approach_shelf,409.23506336035933,approach_shelf,375.95083821738046,approach_shelf,approach_shelf
42,382.4272721268837,approach_shelf,408.5343430483415,approach_shelf,374.47626364781655,approach_shelf,approach_shelf
43,381.1064927483227,approach_shelf,407.8336875655835,approach_shelf,373.003878405734,approach_shelf,approach_shelf
44,379.7858622283999,approach_shelf,407.133097246789,approach_shelf,371.53370851999784,approach_shelf,approach_shelf
45,378.4653821254129,approach_shelf,406.4325724289382,approach_shelf,370.0657803936192,approach_shelf,approach_shelf
46,377.1450540193049,approach_shelf,405.73211345130704,approach_shelf,368.6001208096202,approach_shelf,approach_shelf
47,375.824879512038,approach_shelf,405.0317206554862,approach_shelf,367.13675693698576,approach_shelf,approach_shelf
48,374.5048602279753,approach_shelf,404.3313943854011,approach_shelf,365.6757163367028,approach_shelf,approach_shelf
49,373.18499781426993,approach_shelf,403.6311349873311,approach_shelf,364.2170269678871,approach_shelf,approach_shelf
50,371.86529394126296,approach_shelf,402.9309428099296,approach_shelf,362.7607171939997,approach_shelf,approach_shelf
51,370.5457503028892,approach_shelf,402.2308182042443,approach_shelf,361.30681578915164,approach_shelf,approach_shelf
52,369.2263686170913,approach_shelf,401.5307615237371,approach_shelf,359.8553519444993,approach_shelf,approach_shelf
53,367.9071506262432,approach_shelf,400.83077312430504,approach_shelf,358.40635527472944,approach_shelf,approach_shelf
54,366.58809809758156,approach_shelf,400.13085336430044,approach_shelf,356.95985582463493,approach_shelf,approach_shelf
55,365.2692128236473,approach_shelf,399.43100260455225,approach_shelf,355.51588407578254,approach_shelf,approach_shelf
56,363.95049662273533,approach_shelf,398.73122120838724,approach_shelf,354.0744709532714,approach_shelf,approach_shelf
57,362.631951339355,approach_shelf,398.03150954165073,approach_shelf,352.63564783258266,approach_shelf,approach_shelf
58,361.3135788446995,approach_shelf,397.3318679727286,approach_shelf,351.199446546523,approach_shelf,approach_shelf
59,359.99538103712587,approach_shelf,396.6322968725694,approach_shelf,349.7658993922584,approach_shelf,approach_shelf
60,358.6773598426444,approach_shelf,395.9327966147052,approach_shelf,348.3350391384411,approach_shelf,approach_shelf
61,357.3595172154201,approach_shelf,395.2333675752749,approach_shelf,346.90689903242884,approach_shelf,approach_shelf
62,356.04185513828344,approach_shelf,394.5340101330462,approach_shelf,345.4815128075955,approach_shelf,approach_shelf
63,354.72437562325285,approach_shelf,393.83472466943823,approach_shelf,344.05891469073475,approach_shelf,approach_shelf
64,353.4070807120687,approach_shelf,393.1355115685446,approach_shelf,342.63913940955496,approach_shelf,approach_shelf
65,352.08997247673875,approach_shelf,392.43637121715625,approach_shelf,341.22222220026504,approach_shelf,approach_shelf
66,350.7730530200953,approach_shelf,391.73730400478513,approach_shelf,339.80819881525264,approach_shelf,approach_shelf
67,349.45632447636484,approach_shelf,391.03831032368754,approach_shelf,338.3971055308511,approach_shelf,approach_shelf
68,348.1397890117505,approach_shelf,390.3393905688883,approach_shelf,336.9889791551977,approach_shelf,approach_shelf
69,346.82344882502656,approach_shelf,389.6405451382043,approach_shelf,335.5838570361797,approach_shelf,approach_shelf
70,345.50730614814705,approach_shelf,388.9417744322694,approach_shelf,334.1817770694694,approach_shelf,approach_shelf
71,344.1913632468672,approach_shelf,388.24307885455863,approach_shelf,332.7827777066452,approach_shelf,approach_shelf
72,342.8756224213793,approach_shelf,387.5444588114131,approach_shelf,331.3868979634001,approach_shelf,approach_shelf
73,341.5600860069625,approach_shelf,386.84591471206534,approach_shelf,329.99417742783277,approach_shelf,approach_shelf
74,340.24475637464695,approach_shelf,386.14744696866427,approach_shelf,328.60465626882336,approach_shelf,approach_shelf
75,338.9296359318937,approach_shelf,385.44905599630096,approach_shelf,327.2183752444897,approach_shelf,approach_shelf
76,337.61472712328924,approach_shelf,384.75074221303475,approach_shelf,325.83537571072355,approach_shelf,approach_shelf
77,336.3000324312564,approach_shelf,384.05250603991914,approach_shelf,324.455699629804,approach_shelf,approach_shelf
78,334.98555437678044,approach_shelf,383.354347901028,approach_shelf,323.0793895790868,approach_shelf,approach_shelf
79,333.6712955201537,approach_shelf,382.656268223483,approach_shelf,321.7064887597664,approach_shelf,approach_shelf
80,332.357258461735,approach_shelf,381.9582674374797,approach_shelf,320.3370410057079,approach_shelf,approach_shelf
81,331.043445842728,approach_shelf,381.2603459763155,approach_shelf,318.9710907923475,approach_shelf,approach_shelf
82,329.72986034597733,approach_shelf,380.5625042764166,approach_shelf,317.6086832456568,approach_shelf,approach_shelf
83,328.4165046967832,approach_shelf,379.8647427773666,approach_shelf,316.24986415116837,approach_shelf,approach_shelf
84,327.1033816637343,approach_shelf,379.16706192193374,approach_shelf,314.89467996305933,approach_shelf,approach_shelf
85,325.7904940595611,approach_shelf,378.4694621560999,approach_shelf,313.543177813288,approach_shelf,approach_shelf
86,324.47784474200876,approach_shelf,377.77194392908916,approach_shelf,312.1954055207817,approach_shelf,approach_shelf
87,323.16543661473037,approach_shelf,377.0745076933969,approach_shelf,310.8514116006682,approach_shelf,approach_shelf
88,321.8532726282014,approach_shelf,376.37715390481907,approach_shelf,309.51124527354943,approach_shelf,approach_shelf
89,320.54135578065643,approach_shelf,375.6798830224815,approach_shelf,308.1749564748101,approach_shelf,approach_shelf
90,319.2296891190467,approach_shelf,374.9826955088705,approach_shelf,306.8425958639567,approach_shelf,approach_shelf
91,317.91827574002264,approach_shelf,374.28559182986265,approach_shelf,305.51421483398184,approach_shelf,approach_shelf
92,316.6071187909375,approach_shelf,373.5885724547557,approach_shelf,304.1898655207465,approach_shelf,approach_shelf
93,315.2962214708772,approach_shelf,372.8916378562991,approach_shelf,302.8696008123758,approach_shelf,approach_shelf
94,313.9855870317139,approach_shelf,372.1947885107256,approach_shelf,301.553474358659,approach_shelf,approach_shelf
95,312.6752187791854,approach_shelf,371.49802489778267,approach_shelf,300.24154058044917,approach_shelf,approach_shelf
96,311.3651200740007,approach_shelf,370.80134750076456,approach_shelf,298.933854679053,approach_shelf,approach_shelf
97,310.05529433297244,approach_shelf,370.1047568065444,approach_shelf,297.63047264560356,approach_shelf,approach_shelf
98,308.74574503017755,approach_shelf,369.40825330560676,approach_shelf,296.33145127040785,approach_shelf,approach_shelf
99,307.4364756981457,approach_shelf,368.7118374920809,approach_shelf,295.03684815225944,approach_shelf,approach_shelf
100,306.1274899290778,approach_shelf,368.0155098637738,approach_shelf,293.7467217077073,approach_shelf,approach_shelf
101,304.8187913760937,approach_shelf,367.31927092220405,approach_shelf,292.4611311802709,approach_shelf,approach_shelf
102,303.5103837545125,approach_shelf,366.6231211726355,approach_shelf,291.1801366495912,approach_shelf,approach_shelf
103,302.20227084316275,approach_shelf,365.9270611241123,approach_shelf,289.903799040506,approach_shelf,approach_shelf
104,300.8944564857269,approach_shelf,365.2310912894931,approach_shelf,288.6321801320395,approach_shelf,approach_shelf
105,299.5869445921194,approach_shelf,364.53521218548656,approach_shelf,287.3653425662926,approach_shelf,approach_shelf
106,298.27973913989894,approach_shelf,363.8394243326865,approach_shelf,286.10334985722176,approach_shelf,approach_shelf
107,296.97284417571694,approach_shelf,363.1437282556083,approach_shelf,284.84626639929394,approach_shelf,approach_shelf
108,295.6662638168024,approach_shelf,362.448124482725,approach_shelf,283.59415747600264,approach_shelf,approach_shelf
109,294.3600022524856,approach_shelf,361.75261354650365,approach_shelf,282.34708926823123,approach_shelf,approach_shelf
110,293.05406374575927,approach_shelf,361.05719598344325,approach_shelf,281.1051288624487,approach_shelf,approach_shelf
111,291.74845263488146,approach_shelf,360.36187233411147,approach_shelf,279.8683442587206,approach_shelf,approach_shelf
112,290.4431733350187,approach_shelf,359.666643143183,approach_shelf,278.636804378521,approach_shelf,approach_shelf
113,289.13823033993214,approach_shelf,358.9715089594778,approach_shelf,277.4105790723259,approach_shelf,approach_shelf
114,287.8336282237077,approach_shelf,358.2764703359997,approach_shelf,276.1897391269717,approach_shelf,approach_shelf
115,286.52937164253046,approach_shelf,357.58152782997604,approach_shelf,274.97435627276,approach_shelf,approach_shelf
116,285.22546533650717,approach_shelf,356.88668200289675,approach_shelf,273.76450319028834,approach_shelf,approach_shelf
117,283.9219141315349,approach_shelf,356.1919334205548,approach_shelf,272.56025351698764,approach_shelf,approach_shelf
118,282.6187229412203,approach_shelf,355.4972826530866,approach_shelf,271.36168185334543,approach_shelf,approach_shelf
119,281.315896768849,approach_shelf,354.80273027501283,approach_shelf,270.16886376879285,approach_shelf,approach_shelf
120,280.01344070940786,approach_shelf,354.10827686528006,approach_shelf,268.98187580723237,approach_shelf,approach_shelf
121,278.71135995166105,approach_shelf,353.4139230073025,approach_shelf,267.80079549218436,approach_shelf,approach_shelf
122,277.4096597802816,approach_shelf,352.71966928900446,approach_shelf,266.625701331527,approach_shelf,approach_shelf
123,276.1083455780406,approach_shelf,352.02551630286285,approach_shelf,265.4566728218055,approach_shelf,approach_shelf
124,274.8074228280556,approach_shelf,351.33146464595086,approach_shelf,264.29379045208407,approach_shelf,approach_shelf
125,273.50689711609965,approach_shelf,350.6375149199815,approach_shelf,263.13713570731454,approach_shelf,approach_shelf
126,272.20677413297335,approach_shelf,349.943667731352,approach_shelf,261.98679107119466,approach_shelf,approach_shelf
127,270.90705967694225,approach_shelf,349.24992369118837,approach_shelf,260.8428400284862,approach_shelf,approach_shelf
128,269.6077596562403,approach_shelf,348.5562834153908,approach_shelf,259.705367066766,approach_shelf,approach_shelf
129,268.30888009164306,approach_shelf,347.86274752467966,approach_shelf,258.57445767757764,approach_shelf,approach_shelf
130,267.01042711911117,approach_shelf,347.1693166446412,approach_shelf,257.4501983569554,approach_shelf,approach_shelf
131,265.7124069925089,approach_shelf,346.47599140577506,approach_shelf,256.33267660528685,approach_shelf,approach_shelf
132,264.4148260863959,approach_shelf,345.782772443541,approach_shelf,255.2219809264828,approach_shelf,approach_shelf
133,263.11769089890043,approach_shelf,345.08966039840703,approach_shelf,254.1182008264223,approach_shelf,approach_shelf
134,261.82100805466985,approach_shelf,344.39665591589824,approach_shelf,253.02142681063674,approach_shelf,approach_shelf
135,260.5247843079073,approach_shelf,343.70375964664487,approach_shelf,251.93175038120035,approach_shelf,approach_shelf
136,259.2290265454925,approach_shelf,343.0109722464328,approach_shelf,250.84926403279135,approach_shelf,approach_shelf
137,257.93374179019236,approach_shelf,342.3182943762528,approach_shelf,249.77406124788695,approach_shelf,approach_shelf
138,256.6389372039626,approach_shelf,341.625726702352,approach_shelf,248.70623649105764,approach_shelf,approach_shelf
139,255.3446200913449,approach_shelf,340.93326989628434,approach_shelf,247.64588520232095,approach_shelf,approach_shelf
140,254.05079790296065,approach_shelf,340.2409246349631,approach_shelf,246.59310378951986,approach_shelf,approach_shelf
141,252.7574782391068,approach_shelf,339.5486916007128,approach_shelf,245.54798961968567,approach_shelf,approach_shelf
142,251.46466885345563,approach_shelf,338.8565714813226,approach_shelf,244.51064100934784,approach_shelf,approach_shelf
143,250.1723776568619,approach_shelf,338.1645649700997,approach_shelf,243.48115721375152,approach_shelf,approach_shelf
144,248.8806127212823,approach_shelf,337.4726727659238,approach_shelf,242.45963841494435,approach_shelf,approach_shelf
145,247.5893822838091,approach_shelf,336.7808955733017,approach_shelf,241.4461857086918,approach_shelf,approach_shelf
146,246.29869475082359,approach_shelf,336.0892341024231,approach_shelf,240.44090109018305,approach_shelf,approach_shelf
147,245.00855870227156,approach_shelf,335.39768906921677,approach_shelf,239.44388743848697,approach_shelf,approach_shelf
148,243.7189828960672,approach_shelf,334.706261195407,approach_shelf,238.4552484997195,approach_shelf,approach_shelf
149,242.42997627262687,approach_shelf,334.0149512085715,approach_shelf,237.47508886888264,approach_shelf,approach_shelf
150,241.1415479595403,approach_shelf,333.32375984219925,approach_shelf,236.50351397033612,approach_shelf,approach_shelf
151,239.85370727638144,approach_shelf,332.63268783574966,approach_shelf,235.54063003686392,approach_shelf,approach_shelf
152,238.5664637396647,approach_shelf,331.94173593471163,approach_shelf,234.58654408729666,approach_shelf,approach_shelf
153,237.27982706795225,approach_shelf,331.25090489066406,approach_shelf,233.64136390265338,approach_shelf,approach_shelf
154,235.9938071871164,approach_shelf,330.5601954613366,approach_shelf,232.70519800076573,approach_shelf,approach_shelf
155,234.70841423576258,approach_shelf,329.8696084106714,approach_shelf,231.77815560934897,approach_shelf,approach_shelf
156,233.42365857081978,approach_shelf,329.1791445088855,approach_shelf,230.8603466374859,approach_shelf,approach_shelf
157,232.13955077330297,approach_shelf,328.4888045325338,approach_shelf,229.95188164548964,approach_shelf,approach_shelf
158,230.85610165425365,approach_shelf,327.7985892645726,approach_shelf,229.05287181311425,approach_shelf,approach_shelf
159,229.57332226086552,approach_shelf,327.1084994944249,approach_shelf,228.16342890608294,approach_shelf,approach_shelf
160,228.2912238828011,approach_shelf,326.418536018045,approach_shelf,227.2836652409053,approach_shelf,approach_shelf
161,227.0098180587068,approach_shelf,325.7286996379851,approach_shelf,226.41369364795764,approach_shelf,approach_shelf
162,225.7291165829322,approach_shelf,325.0389911634619,approach_shelf,225.55362743280162,approach_shelf,approach_shelf
163,224.44913151246269,approach_shelf,324.3494114104244,approach_shelf,224.7035803357203,approach_shelf,approach_shelf
164,223.16987517407102,approach_shelf,323.65996120162265,approach_shelf,223.8636664894517,approach_shelf,approach_shelf
165,221.8913601716976,approach_shelf,322.97064136667643,approach_shelf,223.0340003751041,approach_shelf,approach_shelf
166,220.61359939406628,approach_shelf,322.28145274214614,approach_shelf,222.21469677623935,approach_shelf,approach_shelf
167,219.3366060225447,approach_shelf,321.5923961716033,approach_shelf,221.40587073111368,approach_shelf,approach_shelf
168,218.06039353925854,approach_shelf,320.9034725057024,approach_shelf,220.60763748307028,approach_shelf,approach_shelf
169,216.78497573546832,approach_shelf,320.2146826022536,approach_shelf,219.8201124290802,approach_shelf,approach_shelf
170,215.51036672021783,approach_shelf,319.5260273262969,approach_shelf,219.04341106643153,approach_shelf,approach_shelf
171,214.2365809292658,approach_shelf,318.8375075501755,approach_shelf,218.2776489375733,approach_shelf,approach_shelf
172,212.96363313430973,approach_shelf,318.1491241536119,approach_shelf,217.52294157312198,approach_shelf,approach_shelf
173,211.691538452513,approach_shelf,317.46087802378406,approach_shelf,216.77940443304507,approach_shelf,approach_shelf
174,210.42031235634698,approach_shelf,316.7727700554023,approach_shelf,216.04715284604004,approach_shelf,approach_shelf
175,209.14997068375928,approach_shelf,316.0848011507878,approach_shelf,215.3263019471313,approach_shelf,approach_shelf
176,207.88052964868078,approach_shelf,315.3969722199513,approach_shelf,214.6169666135152,approach_shelf,approach_shelf
177,206.61200585188328,approach_shelf,314.7092841806733,approach_shelf,213.9192613986847,approach_shelf,approach_shelf
178,205.34441629220197,approach_shelf,314.021737958585,approach_shelf,213.23330046487447,approach_shelf,approach_shelf
179,204.07777837813592,approach_shelf,313.3343344872503,approach_shelf,212.55919751387052,approach_shelf,approach_shelf
180,202.81210993984038,approach_shelf,312.64707470824874,approach_shelf,211.89706571623486,approach_shelf,approach_shelf
181,201.54742924152657,approach_shelf,311.9599595712594,approach_shelf,211.24701763900154,approach_shelf,approach_shelf
182,200.28375499428384,approach_shelf,311.27299003414635,approach_shelf,210.60916517190668,approach_shelf,approach_shelf
183,199.02110636934066,approach_shelf,310.586167063044,approach_shelf,209.98361945222027,approach_shelf,approach_shelf
184,197.75950301178045,approach_shelf,309.89949163244495,approach_shelf,209.370490788255,approach_shelf,approach_shelf
185,196.49896505473083,approach_shelf,309.2129647252875,approach_shelf,208.76988858163253,approach_shelf,approach_shelf
186,195.239513134043,approach_shelf,308.5265873330456,approach_shelf,208.18192124839342,approach_shelf,approach_shelf
187,193.98116840348166,approach_shelf,307.8403604558185,approach_shelf,207.60669613904525,approach_shelf,approach_shelf
188,192.72395255044339,approach_shelf,307.1542851024229,approach_shelf,207.04431945764648,approach_shelf,approach_shelf
189,191.46788781222597,approach_shelf,306.4683622904853,approach_shelf,206.4948961800331,approach_shelf,approach_shelf
190,190.21299699286755,approach_shelf,305.78259304653545,approach_shelf,205.95852997129754,approach_shelf,approach_shelf
191,188.95930348058033,approach_shelf,305.096978406102,approach_shelf,205.4353231026389,approach_shelf,approach_shelf
192,187.70683126579968,approach_shelf,304.4115194138081,approach_shelf,204.925376367706,approach_shelf,approach_shelf
193,186.4556049598741,approach_shelf,303.72621712346864,approach_shelf,204.42878899856257,approach_shelf,approach_shelf
194,185.2056498144206,approach_shelf,303.0410725981891,approach_shelf,203.945658581408,approach_shelf,approach_shelf
195,183.95699174137107,approach_shelf,302.35608691046525,approach_shelf,203.47608097219236,approach_shelf,approach_shelf
196,182.70965733373774,approach_shelf,301.67126114228404,approach_shelf,203.02015021227004,approach_shelf,approach_shelf
197,181.46367388712477,approach_shelf,300.98659638522577,approach_shelf,202.57795844423885,approach_shelf,approach_shelf
198,180.21906942201645,approach_shelf,300.30209374056784,approach_shelf,202.14959582811778,approach_shelf,approach_shelf
199,178.97587270687166,approach_shelf,299.61775431938986,approach_shelf,201.73515045801892,approach_shelf,approach_shelf
200,177.73411328205677,approach_shelf,298.93357924267906,approach_shelf,201.33470827947235,approach_shelf,approach_shelf
201,176.49382148465017,approach_shelf,298.2495696414385,approach_shelf,200.9483530075663,approach_shelf,approach_shelf
202,175.25502847415265,approach_shelf,297.56572665679573,approach_shelf,200.57616604606665,approach_shelf,approach_shelf
203,174.01776625913934,approach_shelf,296.8820514401128,approach_shelf,200.21822640768158,approach_shelf,approach_shelf
204,172.78206772489085,approach_shelf,296.1985451530984,approach_shelf,199.8746106356396,approach_shelf,approach_shelf
205,171.54796666204177,approach_shelf,295.51520896792067,approach_shelf,199.54539272674776,approach_shelf,approach_shelf
206,170.31549779628733,approach_shelf,294.83204406732136,approach_shelf,199.23064405609892,approach_shelf,approach_shelf
207,169.0846968191895,approach_shelf,294.1490516447323,approach_shelf,198.9304333035962,approach_shelf,approach_shelf
208,167.85560042012662,approach_shelf,293.4662329043927,approach_shelf,198.64482638245988,approach_shelf,approach_shelf
209,166.62824631943144,approach_shelf,292.7835890614678,approach_shelf,198.37388636988305,approach_shelf,approach_shelf
210,165.57536118350163,approach_shelf,292.4552279262459,approach_shelf,197.91121482547229,approach_shelf,pick_up
211,164.45032576323692,approach_shelf,292.40374347580223,approach_shelf,196.79541740832607,approach_shelf,carry_to_table
212,163.1651927484536,approach_shelf,292.3566929377169,approach_shelf,195.28617729642,approach_shelf,carry_to_table
213,161.89116900986184,approach_shelf,292.3233165786488,approach_shelf,193.7774827510764,approach_shelf,carry_to_table
214,160.62851888706962,approach_shelf,292.3036190827104,approach_shelf,192.26934661511194,approach_shelf,carry_to_table
215,159.37751269881855,approach_shelf,292.29760321529557,approach_shelf,190.76178213264802,approach_shelf,carry_to_table
216,158.13842678490525,approach_shelf,292.3052698211397,approach_shelf,189.25480296470448,approach_shelf,carry_to_table
217,156.91154353865107,approach_shelf,292.32661782372645,approach_shelf,187.7484232055167,approach_shelf,carry_to_table
218,155.6971514289633,approach_shelf,292.3616442260433,approach_shelf,186.24265739961373,approach_shelf,carry_to_table
219,154.495545010979,approach_shelf,292.41034411268504,approach_shelf,184.73752055969965,approach_shelf,carry_to_table
220,153.307024924234,approach_shelf,292.4727106533001,approach_shelf,183.23302818538053,approach_shelf,carry_to_table
221,152.1318978772512,approach_shelf,292.5487351073765,approach_shelf,181.72919628278467,approach_shelf,carry_to_table
222,150.9704766173951,approach_shelf,292.63840683035727,approach_shelf,180.22604138512486,approach_shelf,carry_to_table
223,149.82307988479894,approach_shelf,292.7417132810769,approach_shelf,178.7235805742545,approach_shelf,carry_to_table
224,148.69003234912773,approach_shelf,292.8586400305062,approach_shelf,177.22183150327382,approach_shelf,carry_to_table
225,147.57166452790594,approach_shelf,292.98917077179107,approach_shelf,175.72081242024504,approach_shelf,carry_to_table
226,146.46831268511076,approach_shelf,293.13328733156993,approach_shelf,174.22054219307944,approach_shelf,carry_to_table
227,145.38031870870384,approach_shelf,293.29096968255016,approach_shelf,172.7210403356627,approach_shelf,carry_to_table
228,144.966150571856,pick_up,293.4621959573245,approach_shelf,171.22232703529093,approach_shelf,carry_to_table
229,144.72643351976637,carry_to_table,293.6469424634054,approach_shelf,169.72442318149157,approach_shelf,carry_to_table
230,144.48420701063856,carry_to_table,293.84518369945204,approach_shelf,168.22735039631164,approach_shelf,carry_to_table
231,144.24198545618015,carry_to_table,294.0568923726661,approach_shelf,166.73113106615756,approach_shelf,carry_to_table
232,143.99976888139398,carry_to_table,294.2820394173276,approach_shelf,165.2357883752804,approach_shelf,carry_to_table
233,143.75755731145057,carry_to_table,294.5205940144427,approach_shelf,163.74134634100247,approach_shelf,carry_to_table
234,143.51535077169015,carry_to_table,294.77252361247236,approach_shelf,162.24782985079105,approach_shelf,carry_to_table
235,143.2731492876236,carry_to_table,295.03779394911055,approach_shelf,160.7552647012899,approach_shelf,carry_to_table
236,143.03095288493404,carry_to_table,295.31636907407767,approach_shelf,159.26367763942847,approach_shelf,carry_to_table
237,142.78876158947844,carry_to_table,295.6082113728959,approach_shelf,157.77309640573455,approach_shelf,carry_to_table
238,142.54657542728884,carry_to_table,295.91328159160975,approach_shelf,156.28354977998825,approach_shelf,carry_to_table
239,142.304394424574,carry_to_table,296.23153886241545,approach_shelf,154.79506762936074,approach_shelf,carry_to_table
240,142.0622186077208,carry_to_table,296.5629407301611,approach_shelf,153.30768095919427,approach_shelf,carry_to_table
241,141.82004800329574,carry_to_table,296.90744317967864,approach_shelf,151.82142196658967,approach_shelf,carry_to_table
242,141.5778826380467,carry_to_table,297.26500066390923,approach_shelf,150.33632409697898,approach_shelf,carry_to_table
243,141.33572253890404,carry_to_table,297.6355661327803,approach_shelf,148.85242210387423,approach_shelf,carry_to_table
244,141.09356773298265,carry_to_table,298.01909106279436,approach_shelf,147.36975211199697,approach_shelf,carry_to_table
245,140.85141824758315,carry_to_table,298.4155254872883,approach_shelf,145.8883516840065,approach_shelf,carry_to_table
246,140.6092741101936,carry_to_table,298.824818027321,approach_shelf,144.40825989106273,approach_shelf,carry_to_table
247,140.36713534849136,carry_to_table,299.24691592314764,approach_shelf,142.92951738747502,approach_shelf,carry_to_table
248,140.1250019903441,carry_to_table,299.68176506623837,approach_shelf,141.4521664897069,approach_shelf,carry_to_table
249,139.88287406381224,carry_to_table,300.12931003179887,approach_shelf,139.9762512600278,approach_shelf,carry_to_table
250,139.64075159714983,carry_to_table,300.5894941117503,approach_shelf,138.50181759512233,approach_shelf,carry_to_table
251,139.39863461880674,carry_to_table,301.0622593481273,approach_shelf,137.02891331999277,approach_shelf,carry_to_table
252,139.15652315743026,carry_to_table,301.5475465668507,approach_shelf,135.55758828751374,approach_shelf,carry_to_table
253,138.91441724186652,carry_to_table,302.0452954118335,approach_shelf,134.0878944840268,approach_shelf,carry_to_table
254,138.67231690116273,carry_to_table,302.5554443793786,approach_shelf,132.61988614139045,approach_shelf,carry_to_table
255,138.43022216456842,carry_to_table,303.07793085282805,approach_shelf,131.15361985593336,approach_shelf,carry_to_table
256,138.18813306153737,carry_to_table,303.61269113742065,approach_shelf,129.68915471479258,approach_shelf,carry_to_table
257,137.94604962172968,carry_to_table,304.1596604953207,approach_shelf,128.22655243015615,approach_shelf,carry_to_table
