condition,layout,step,trigger,row_class,admitted,hypothesis,human_actual,hyp_matches_actual,human_finished,degenerate,confidence,T_h,robot_current_task,robot_holding,pool_size,current_in_pool,cost_winner_logged,cost_winner,s,g_winner,g_n_realizable,ex_winner,ex_n_realizable,wh_winner,wh_n_realizable,lit_winner,lit_n_realizable,g_all_unrealizable,ex_all_unrealizable,wh_all_unrealizable,logged_winner_differs_from_pure_cost,g_winner_vs_logged,g_winner_changed,ex_winner_changed,wh_winner_changed,lit_winner_changed,cur_candidate,cur_T_r,cur_g_status,cur_g_delta,cur_ex_delta,cur_ex_status,cur_delta_over_T_r,cur_delta_over_T_h,best_alt,best_alt_realized_cost,best_alt_delta,cur_realized_cost,cur_margin_vs_best_alt,g_keeps_current
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",30.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",40.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",50.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",75.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",100.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",150.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",200.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",300.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",400.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,95,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.5022640765763593,46.84455443211718,,,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",600.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",10.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",20.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",30.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",40.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",50.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",75.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",100.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,59.18847314536537,,True
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",150.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",200.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",300.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",400.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,109,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9389662171422414,32.84455443211718,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",600.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",59.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",10.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",20.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",30.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",40.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",50.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",75.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",100.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,55.18847314536537,,True
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",150.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",200.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",300.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",400.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,113,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.946945551603911,29.36371297463429,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",600.0,,0.0,,0.0,,0.0,,0.0,True,True,True,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",55.18847314536537,none:hold_position_violated,,,none:no_feasible_start,,,,,,,,False
s00_off,env_layout0,115,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7538472167878119,27.363712974634296,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",5.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",1.0,False,False,False,False,False,False,False,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",53.18847314536537,realized,0.0,0.0,realized,0.0,0.0,,,,53.18847314536537,,True
