condition,layout,step,trigger,row_class,admitted,hypothesis,human_actual,hyp_matches_actual,human_finished,degenerate,confidence,T_h,robot_current_task,robot_holding,pool_size,current_in_pool,cost_winner_logged,cost_winner,candidate,cand,is_current_task,cost,T_r,n_segments,phases,logged_feasible,logged_min_dist,unassessed_before_ticks,unassessed_before_share
s20_off,env_layout2,29,task_committed,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7102214682207048,24.742721956760427,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,57,57.3709665261181,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,,,32.628244569357676,0.5687239826176483
s20_off,env_layout2,29,task_committed,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7102214682207048,24.742721956760427,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,87,87.12852782242078,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,,,62.38580586566035,0.7160204289553784
s20_off,env_layout2,30,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.777428345281739,23.742721956760423,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,30,29.75512482294979,2,carry_to_table|placement,True,100.2480573237873,6.012402866189365,0.202062767404426
s20_off,env_layout2,30,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.777428345281739,23.742721956760423,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,57,57.23745195202068,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,193.6590679876973,33.49472999526026,0.5851890476071023
s20_off,env_layout2,30,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.777428345281739,23.742721956760423,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,3,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,87,86.99501324832337,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,193.6590679876973,63.252291291562955,0.7270795063966726
s20_off,env_layout2,62,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.3811515438410458,59.597999239901064,,,2,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,83,83.25436828335445,4,approach_shelf|pick_up|carry_to_table|placement,,,23.656369043453388,0.28414567945479385
s20_off,env_layout2,62,no_current_task,counterfactual,False,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.3811515438410458,59.597999239901064,,,2,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,89,89.1284135302834,4,approach_shelf|pick_up|carry_to_table|placement,,,29.530414290382332,0.3313243568544918
s20_off,env_layout2,87,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9066840677160811,34.59799923990107,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,58,58.25436828335445,4,approach_shelf|pick_up|carry_to_table|placement,True,453.12738086906757,23.65636904345338,0.40608747018569813
s20_off,env_layout2,87,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9066840677160811,34.59799923990107,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,88,87.55508514008804,4,approach_shelf|pick_up|carry_to_table|placement,True,356.7512565058609,52.95708590018697,0.604843063260754
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,54,54.25436828335445,4,approach_shelf|pick_up|carry_to_table|placement,True,436.42036798970594,22.821018399485293,0.4206300639295603
s20_off,env_layout2,91,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9140902348733666,31.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,89,88.67054108171729,4,approach_shelf|pick_up|carry_to_table|placement,True,424.37413482166073,57.237191197848134,0.6455040253459071
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,50,50.25436828335445,4,approach_shelf|pick_up|carry_to_table|placement,True,436.42036798970577,22.821018399485293,0.45411014363589575
s20_off,env_layout2,95,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.7655264368924152,27.43334988386916,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,90,90.11968142990689,4,approach_shelf|pick_up|carry_to_table|placement,True,503.2871587194,62.686331546037735,0.6955898040406833
s20_off,env_layout2,103,task_committed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9816447288267522,19.433349883869163,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,41,40.75173105176642,2,carry_to_table|placement,True,406.3676233579452,21.318381167897257,0.5231282357261531
s20_off,env_layout2,103,task_committed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9816447288267522,19.433349883869163,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,2,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,96,95.74589176390938,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,685.4553639341905,76.31254188004021,0.7970320237677873
s20_off,env_layout2,146,no_current_task,counterfactual,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",,False,True,False,0.498,88.04420529702574,,,1,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,89,89.19475459857468,4,approach_shelf|pick_up|carry_to_table|placement,,,1.150549301548935,0.012899293313009694
s20_off,env_layout2,190,task_committed,counterfactual,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",,False,True,False,0.498,85.1194926528207,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,1,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,43,43.26971985466541,2,carry_to_table|placement,,,0.0,0.0
s20_on,env_layout2,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.5081816800738409,54.3145460808265,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,54,53.5154392492244,4,approach_shelf|pick_up|carry_to_table|placement,,,0.0,0.0
s20_on,env_layout2,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.5081816800738409,54.3145460808265,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,71,70.50304866714181,4,approach_shelf|pick_up|carry_to_table|placement,,,16.18850258631531,0.22961422083666597
s20_on,env_layout2,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.5081816800738409,54.3145460808265,,,3,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,103,103.28646137744644,4,approach_shelf|pick_up|carry_to_table|placement,,,48.97191529661994,0.47413682919834654
s20_on,env_layout2,6,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7641607972410028,48.3145460808265,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,48,47.5154392492244,4,approach_shelf|pick_up|carry_to_table|placement,False,0.0,0.0,0.0
s20_on,env_layout2,6,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7641607972410028,48.3145460808265,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,65,65.29854209002949,4,approach_shelf|pick_up|carry_to_table|placement,True,310.99717874052817,16.983996009202983,0.26009762952726456
s20_on,env_layout2,6,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7641607972410028,48.3145460808265,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,98,98.12261206733768,4,approach_shelf|pick_up|carry_to_table|placement,True,90.18087050430493,49.80806598651118,0.5076104777187328
s20_on,env_layout2,29,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9950073372434829,24.742721956760427,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,41,40.89407988454162,2,carry_to_table|placement,True,303.0271585556239,16.15135792778119,0.39495589516580787
s20_on,env_layout2,29,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9950073372434829,24.742721956760427,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,46,45.95025289711418,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,404.1506188070751,21.207530940353756,0.4615324095786566
s20_on,env_layout2,29,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9950073372434829,24.742721956760427,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,96,95.79006557058443,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,408.27002650314904,71.04734361382401,0.7416984547470807
s20_on,env_layout2,57,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,64.59799923990107,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,True,13,12.894079884541616,2,carry_to_table|placement,True,158.72541080670683,0.0,0.0
s20_on,env_layout2,57,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,64.59799923990107,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,74,73.76602494807585,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,163.3605141634956,9.168025708174781,0.12428520737871106
s20_on,env_layout2,57,theta_crossed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,64.59799923990107,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,3,True,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_6,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,124,123.6058376215461,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,221.65082468838543,59.00783838164503,0.4773871486742726
s20_on,env_layout2,72,no_current_task,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,49.597999239901064,,,2,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,59,59.423441851042334,4,approach_shelf|pick_up|carry_to_table|placement,True,176.5088522228254,9.82544261114127,0.16534623887607958
s20_on,env_layout2,72,no_current_task,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.9054545454545454,49.597999239901064,,,2,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,89,89.15896219833769,4,approach_shelf|pick_up|carry_to_table|placement,True,73.05477339984841,39.560962958436626,0.4437126900426642
s20_on,env_layout2,101,task_committed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.995004000995004,21.43334988386916,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,2,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,29,28.88608856123175,2,carry_to_table|placement,True,129.0547735472518,7.452738677362593,0.2580044252638958
s20_on,env_layout2,101,task_committed,primary,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",True,False,False,0.995004000995004,21.43334988386916,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,2,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,88,87.52929234026033,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,478.76747776465675,66.09594245639117,0.755129405130463
s20_on,env_layout2,132,no_current_task,none,False,unknown,,False,True,False,0.995,,,,1,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,89,89.05450045827041,4,approach_shelf|pick_up|carry_to_table|placement,,,,
s20_on,env_layout2,176,task_committed,none,False,unknown,,False,True,False,0.995,,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,1,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,True,43,43.41000008630788,2,carry_to_table|placement,,,,
s30_off,env_layout3,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.20075600015414385,74.05492465137188,,,2,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,False,86,86.2585660926488,4,approach_shelf|pick_up|carry_to_table|placement,,,12.203641441276929,0.141477443853741
s30_off,env_layout3,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.20075600015414385,74.05492465137188,,,2,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,75,75.05492465137189,4,approach_shelf|pick_up|carry_to_table|placement,,,1.0000000000000142,0.013323576096371921
s30_off,env_layout3,28,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7746218698102085,46.05492465137188,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,47,47.05492465137188,4,approach_shelf|pick_up|carry_to_table|placement,False,0.0,1.0,0.021251760732993653
s30_off,env_layout3,28,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7746218698102085,46.05492465137188,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,False,59,59.22984553501192,4,approach_shelf|pick_up|carry_to_table|placement,True,130.716325118304,13.174920883640041,0.22243719808203938
s30_off,env_layout3,48,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9949617392281593,26.036371282360808,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,True,38,38.2581343420807,2,carry_to_table|placement,True,224.43526119439784,12.221763059719894,0.3194552810767093
s30_off,env_layout3,48,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9949617392281593,26.036371282360808,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,48,48.07267800066616,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,420.726134366107,22.03630671830535,0.45839565497058404
s30_off,env_layout3,87,theta_crossed,primary,True,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",True,False,False,0.7626708509874183,33.113494665429926,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",,1,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,69,68.78601593255141,4,approach_shelf|pick_up|carry_to_table|placement,True,237.34206162974257,35.67252126712148,0.5186013578995535
s30_off,env_layout3,121,task_committed,counterfactual,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_7,?kitting_table=kitting_table_0)",False,False,False,0.3323333333333333,68.410944843684,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,1,True,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,34,34.22136938200966,2,carry_to_table|placement,,,0.0,0.0
s30_on,env_layout3,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.48080699444377545,74.05492465137188,,,2,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,False,86,86.2585660926488,4,approach_shelf|pick_up|carry_to_table|placement,,,12.203641441276929,0.141477443853741
s30_on,env_layout3,0,no_current_task,counterfactual,False,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.48080699444377545,74.05492465137188,,,2,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,75,75.05492465137189,4,approach_shelf|pick_up|carry_to_table|placement,,,1.0000000000000142,0.013323576096371921
s30_on,env_layout3,21,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7609593362683036,53.05492465137188,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,54,54.05492465137188,4,approach_shelf|pick_up|carry_to_table|placement,False,0.0,1.0,0.018499702042866887
s30_on,env_layout3,21,theta_crossed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.7609593362683036,53.05492465137188,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,False,66,65.7922721745083,4,approach_shelf|pick_up|carry_to_table|placement,True,22.68288481907288,12.737347523136421,0.19359944720181896
s30_on,env_layout3,48,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9950066342838348,26.036371282360808,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,True,39,38.592578740975,2,carry_to_table|placement,True,231.1241491722839,12.556207458614193,0.32535290121162225
s30_on,env_layout3,48,task_committed,primary,True,"deliver_item(?item=item_3,?kitting_table=kitting_table_0)","deliver_item(?item=item_3,?kitting_table=kitting_table_0)",True,False,False,0.9950066342838348,26.036371282360808,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)",item_2,2,True,"deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_2,?kitting_table=kitting_table_0)","deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,48,47.63510464016254,6,return_held_item|return_placement|approach_shelf|pick_up|carry_to_table|placement,True,411.9746671560346,21.59873335780173,0.45342050827765396
