condition,layout,step,trigger,row_class,admitted,hyp_matches_actual,human_finished,degenerate,candidate,cand,is_current_task,robot_holding,cost,T_r,T_h,pool_size,s,g_status,g_delta,g_delta_frac,g_delta_partial,g_realized_cost,g_n_iter,g_n_segment_end_truncations,g_fail_segment,g_fail_phase,g_holds,g_n_holds,first_violation_t,first_violation_segment,first_violation_robot_phase,first_violation_human_phase,unassessed_before_ticks,unassessed_before_share,unassessed_after_ticks,unassessed_after_share,unassessed_widening_ticks,tail_min_d_before,tail_lead_before,g_tail_lead,g_held_end_status,g_held_end_delta,g_clears_via_tail,lit_status,lit_delta,lit_outlasts,lit_realized_cost,ex_status,ex_delta,ex_realized_cost,ex_holds,ex_fail_segment,ex_fail_phase,ex_tail_lead,ex_held_end_status,ex_held_end_delta,ex_clears_via_tail,wh_status,wh_delta,wh_realized_cost,wh_tail_lead,wh_held_end_status,wh_held_end_delta,wh_clears_via_tail,wh_shift_past_horizon
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,20,realized,0.0,0.0,0.0,35.02267733320279,0,0,,,,0,,,,,5.2799553764423734,0.15075818807937852,5.2799553764423734,0.15075818807937852,0.0,0.0,3.279955376442288,3.279955376442288,none:beyond_horizon,,False,realized,0.0,False,35.02267733320279,realized,0.0,35.02267733320279,,,,3.279955376442288,none:no_feasible_start,,False,realized,0.0,35.02267733320279,3.279955376442288,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,30,realized,0.0,0.0,0.0,35.02267733320279,0,0,,,,0,,,,,5.2799553764423734,0.15075818807937852,5.2799553764423734,0.15075818807937852,0.0,0.0,2.7799553764423095,2.7799553764423095,none:beyond_horizon,,False,realized,0.0,False,35.02267733320279,realized,0.0,35.02267733320279,,,,2.7799553764423095,none:no_feasible_start,,False,realized,0.0,35.02267733320279,2.7799553764423095,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,40,realized,0.0,0.0,0.0,35.02267733320279,0,0,,,,0,,,,,5.2799553764423734,0.15075818807937852,5.2799553764423734,0.15075818807937852,0.0,0.0,2.279955376442331,2.279955376442331,none:beyond_horizon,,False,realized,0.0,False,35.02267733320279,realized,0.0,35.02267733320279,,,,2.279955376442331,none:no_feasible_start,,False,realized,0.0,35.02267733320279,2.279955376442331,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,50,realized,0.0,0.0,0.0,35.02267733320279,0,0,,,,0,,,,,5.2799553764423734,0.15075818807937852,5.2799553764423734,0.15075818807937852,0.0,0.0,1.7799553764423415,1.7799553764423415,none:beyond_horizon,,False,realized,0.0,False,35.02267733320279,realized,0.0,35.02267733320279,,,,1.7799553764423415,none:no_feasible_start,,False,realized,0.0,35.02267733320279,1.7799553764423415,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,75,realized,0.0,0.0,0.0,35.02267733320279,0,0,,,,0,,,,,5.2799553764423734,0.15075818807937852,5.2799553764423734,0.15075818807937852,0.0,0.0,0.5299553764423521,0.5299553764423521,none:beyond_horizon,,False,realized,0.0,False,35.02267733320279,realized,0.0,35.02267733320279,,,,0.5299553764423521,none:no_feasible_start,,False,realized,0.0,35.02267733320279,0.5299553764423521,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,100,none:beyond_horizon,,,0.0,,0,0,2.0,carry_to_table,,0,29.02267733320278,2.0,carry_to_table,placement,5.2799553764423734,0.15075818807937852,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,35.02267733320279,realized,0.7299999999999844,35.752677333202776,seg2:carry_to_table:0.73t@4.9[human:carry_to_table],,,0.009955376442345454,none:no_feasible_start,,True,realized,0.73,35.75267733320279,0.009955376442391639,none:no_feasible_shift,,True,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,150,none:beyond_horizon,,,0.0,,0,0,2.0,carry_to_table,,0,11.886181372948615,2.0,carry_to_table,carry_to_table,5.2799553764423734,0.15075818807937852,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,35.02267733320279,realized,3.229999999999932,38.252677333202726,seg2:carry_to_table:3.23t@4.9[human:carry_to_table],,,0.009955376442306374,none:no_feasible_start,,True,realized,3.23,38.25267733320279,0.009955376442363217,none:no_feasible_shift,,True,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,200,none:beyond_horizon,,,3.867917858976292,,1,1,2.0,carry_to_table,seg0:approach_shelf:3.87t@0.0[human:carry_to_table],1,1.8165808867894886,0.0,approach_shelf,carry_to_table,5.2799553764423734,0.15075818807937852,,,,0.0,0.0,,none:beyond_horizon,,False,realized,3.867917858976292,True,38.890595192179084,realized,5.729999999999939,40.75267733320273,seg0:approach_shelf:2.88t@0.0[human:carry_to_table];seg2:carry_to_table:2.85t@7.7[human:carry_to_table],,,0.009955376442306374,none:no_feasible_start,,True,realized,5.73,40.7526773332028,0.009955376442380981,none:no_feasible_shift,,True,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,300,none:hold_position_violated,,,0.0,,1,1,0.0,approach_shelf,seg0:approach_shelf:3.87t@0.0[human:carry_to_table],1,0.0,0.0,approach_shelf,carry_to_table,5.2799553764423734,0.15075818807937852,,,,0.0,0.0,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,400,none:hold_position_violated,,,0.0,,1,1,0.0,approach_shelf,seg0:approach_shelf:3.87t@0.0[human:carry_to_table],1,0.0,0.0,approach_shelf,carry_to_table,5.2799553764423734,0.15075818807937852,,,,0.0,0.0,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,False,,35,35.02267733320279,29.74272195676042,3,600,none:hold_position_violated,,,0.0,,1,1,0.0,approach_shelf,seg0:approach_shelf:3.87t@0.0[human:carry_to_table],1,0.0,0.0,approach_shelf,carry_to_table,5.2799553764423734,0.15075818807937852,,,,0.0,0.0,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,5,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,57.641556915631256,57.641556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,57.641556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,57.641556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,10,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,57.391556915631256,57.391556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,57.391556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,57.391556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,20,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,56.891556915631256,56.891556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,56.891556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,56.891556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,30,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,56.391556915631256,56.391556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,56.391556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,56.391556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,40,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,55.891556915631256,55.891556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,55.891556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,55.891556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,50,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,55.391556915631256,55.391556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,55.391556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,55.391556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,75,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,54.141556915631256,54.141556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,54.141556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,54.141556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,100,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,52.891556915631256,52.891556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,52.891556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,52.891556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,150,realized,0.0,0.0,0.0,88.63427887239169,0,0,,,,0,,,,,58.89155691563127,0.6644331929457955,58.89155691563127,0.6644331929457955,0.0,0.0,50.391556915631256,50.391556915631256,none:beyond_horizon,,False,realized,0.0,False,88.63427887239169,realized,0.0,88.63427887239169,,,,50.391556915631256,none:no_feasible_start,,False,realized,0.0,88.63427887239169,50.391556915631256,none:no_feasible_shift,,False,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,200,realized,8.34312432201437,0.09412977042466956,8.34312432201437,96.97740319440607,1,0,,,seg0:approach_shelf:8.34t@0.0[human:carry_to_table],1,1.8422252677567055,0.0,approach_shelf,carry_to_table,58.89155691563127,0.6644331929457955,67.23468123764565,0.6933025532026613,8.343124322014376,0.0,47.891556915631256,56.234681237645646,none:beyond_horizon,,True,realized,8.34312432201437,False,96.97740319440607,realized,1.62,90.2542788723917,seg0:approach_shelf:1.62t@0.0[human:carry_to_table],,,49.5115569156312,none:no_feasible_start,,True,realized,1.62,90.2542788723917,49.5115569156312,none:no_feasible_shift,,True,False
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,300,none:hold_position_violated,,,0.0,,1,0,0.0,approach_shelf,seg0:approach_shelf:13.60t@0.0[human:carry_to_table],1,0.0,0.0,approach_shelf,carry_to_table,58.89155691563127,0.6644331929457955,,,,0.0,42.891556915631256,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,400,none:hold_position_violated,,,0.0,,1,0,0.0,approach_shelf,seg0:approach_shelf:17.69t@0.0[human:carry_to_table],1,0.0,0.0,approach_shelf,carry_to_table,58.89155691563127,0.6644331929457955,,,,0.0,37.891556915631256,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,24,theta_crossed,primary,True,True,False,False,"deliver_item(?item=item_7,?kitting_table=kitting_table_0)",item_7,False,,89,88.63427887239169,29.74272195676042,3,600,none:hold_position_violated,,,0.0,,1,0,0.0,approach_shelf,seg0:approach_shelf:25.24t@0.0[human:carry_to_table],1,0.0,0.0,approach_shelf,carry_to_table,58.89155691563127,0.6644331929457955,,,,0.0,27.891556915631256,,none:hold_position_violated,,False,none:hold_position_violated,0.0,False,,none:no_feasible_start,,,,0.0,approach_shelf,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,5,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,4.762402866189365,4.762402866189365,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,4.762402866189365,none:no_feasible_start,,False,realized,0.0,30.75512482294979,4.762402866189365,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,10,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,4.512402866189365,4.512402866189365,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,4.512402866189365,none:no_feasible_start,,False,realized,0.0,30.75512482294979,4.512402866189365,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,20,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,4.012402866189365,4.012402866189365,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,4.012402866189365,none:no_feasible_start,,False,realized,0.0,30.75512482294979,4.012402866189365,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,30,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,3.5124028661893654,3.5124028661893654,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,3.5124028661893654,none:no_feasible_start,,False,realized,0.0,30.75512482294979,3.5124028661893654,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,40,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,3.0124028661893654,3.0124028661893654,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,3.0124028661893654,none:no_feasible_start,,False,realized,0.0,30.75512482294979,3.0124028661893654,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,50,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,2.5124028661893654,2.5124028661893654,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,2.5124028661893654,none:no_feasible_start,,False,realized,0.0,30.75512482294979,2.5124028661893654,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,75,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,1.2624028661893654,1.2624028661893654,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,1.2624028661893654,none:no_feasible_start,,False,realized,0.0,30.75512482294979,1.2624028661893654,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,100,realized,0.0,0.0,0.0,30.75512482294979,0,0,,,,0,,,,,6.012402866189362,0.1954927154677924,6.012402866189362,0.1954927154677924,0.0,0.0,0.012402866189365369,0.012402866189365369,none:beyond_horizon,,False,realized,0.0,False,30.75512482294979,realized,0.0,30.75512482294979,,,,0.012402866189365369,none:no_feasible_start,,False,realized,0.0,30.75512482294979,0.012402866189365369,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,150,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,11.347138930560412,0.0,carry_to_table,carry_to_table,6.012402866189362,0.1954927154677924,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,30.75512482294979,realized,2.49,33.24512482294979,seg0:carry_to_table:2.49t@0.0[human:carry_to_table],,,0.002402866189360253,none:no_feasible_start,,True,realized,2.49,33.24512482294979,0.002402866189360253,none:no_feasible_shift,,True,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,200,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,0.0,0.0,carry_to_table,carry_to_table,6.012402866189362,0.1954927154677924,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,30.75512482294979,none:no_feasible_start,,,,0.0,carry_to_table,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,300,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,0.0,0.0,carry_to_table,carry_to_table,6.012402866189362,0.1954927154677924,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,30.75512482294979,none:no_feasible_start,,,,0.0,carry_to_table,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,400,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,0.0,0.0,carry_to_table,carry_to_table,6.012402866189362,0.1954927154677924,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,30.75512482294979,none:no_feasible_start,,,,0.0,carry_to_table,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_4,?kitting_table=kitting_table_0)",item_4,True,item_4,31,30.75512482294979,24.742721956760427,3,600,none:beyond_horizon,,,0.0,,0,0,0.0,carry_to_table,,0,0.0,0.0,carry_to_table,carry_to_table,6.012402866189362,0.1954927154677924,,,,0.0,0.0,,none:beyond_horizon,,False,realized,0.0,True,30.75512482294979,none:no_feasible_start,,,,0.0,carry_to_table,,none:no_feasible_start,,False,none:no_feasible_shift,,,,none:no_feasible_shift,,False,
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,5,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,31.378244569358422,31.378244569358422,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,31.378244569358422,none:no_feasible_start,,False,realized,0.0,57.3709665261181,31.378244569358422,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,10,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,31.128244569358046,31.128244569358046,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,31.128244569358046,none:no_feasible_start,,False,realized,0.0,57.3709665261181,31.128244569358046,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,20,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,30.628244569357854,30.628244569357854,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,30.628244569357854,none:no_feasible_start,,False,realized,0.0,57.3709665261181,30.628244569357854,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,30,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,30.128244569357797,30.128244569357797,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,30.128244569357797,none:no_feasible_start,,False,realized,0.0,57.3709665261181,30.128244569357797,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,40,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,29.62824456935776,29.62824456935776,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,29.62824456935776,none:no_feasible_start,,False,realized,0.0,57.3709665261181,29.62824456935776,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,50,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,29.128244569357747,29.128244569357747,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,29.128244569357747,none:no_feasible_start,,False,realized,0.0,57.3709665261181,29.128244569357747,none:no_feasible_shift,,False,False
s20_off,env_layout2,29,task_committed,counterfactual,False,True,False,False,"deliver_item(?item=item_6,?kitting_table=kitting_table_0)",item_6,False,item_4,57,57.3709665261181,24.742721956760427,3,75,realized,0.0,0.0,0.0,57.3709665261181,0,0,,,,0,,,,,32.628244569357676,0.5687239826176483,32.628244569357676,0.5687239826176483,0.0,0.0,27.87824456935772,27.87824456935772,none:beyond_horizon,,False,realized,0.0,False,57.3709665261181,realized,0.0,57.3709665261181,,,,27.87824456935772,none:no_feasible_start,,False,realized,0.0,57.3709665261181,27.87824456935772,none:no_feasible_shift,,False,False
